-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
538,504,,None
538,504,,None
538,502,,None
538,500,,None
538,498,,None
538,496,,None
542,490,,None
-,-,,None
-,-,,None
548,472,,None
-,-,,None
-,-,,None
538,458,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
536,504,,None
536,504,,None
538,502,,None
538,498,,None
-,-,,None
542,488,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
538,504,,None
536,506,,None
536,504,,None
538,502,,None
538,498,,None
538,494,,None
540,490,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
538,504,,None
-,-,,None
536,502,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
544,464,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
538,504,,None
538,502,,None
538,500,,None
-,-,,None
-,-,,None
546,484,,None
-,-,,None
-,-,,None
-,-,,None
544,462,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
538,502,,None
536,504,,None
538,502,,None
536,502,,None
538,500,,None
540,498,,None
542,494,,None
-,-,,None
546,484,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
536,506,,None
538,504,,None
538,502,,None
538,500,,None
542,498,,None
-,-,,None
-,-,,None
546,488,,None
-,-,,None
-,-,,None
-,-,,None
546,468,,None
-,-,,None
-,-,,None
538,462,,None
536,462,,None
536,462,,None
536,462,,None
540,464,,None
540,466,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
534,506,,None
534,510,,None
534,508,,None
534,508,,None
534,504,,None
534,500,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
532,466,,None
530,464,,None
528,460,,None
-,-,,None
526,460,,None
-,-,,None
530,464,,None
530,466,,None
532,466,,None
534,472,,None
538,476,,None
-,-,,None
-,-,,None
-,-,,None
532,510,,None
532,510,,None
532,506,,None
530,504,,None
528,500,,None
528,494,,None
-,-,,None
526,474,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
436,332,,None
430,332,,None
422,330,,None
416,330,,None
412,328,,None
410,330,,None
410,332,,None
410,336,,None
408,336,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
388,356,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
